date,start_time,open,high,low,close,volume,fng_value,sentiment_score
2010-02-10,2010-02-10 00:00:00+00:00,80.09752613461761,80.50904665270076,79.39419247772142,80.06759643554688,240511500,25.399999618530277,-0.0266666412353515
2010-02-11,2010-02-11 00:00:00+00:00,79.96283417133532,80.99538295673794,79.49893246331092,80.90559387207031,223591600,23.959999084472656,0.0693333943684896
2010-02-12,2010-02-12 00:00:00+00:00,80.05263314915994,80.88316379155664,79.69348815750591,80.83827209472656,304622100,22.729999542236328,0.1513333638509114
2010-02-16,2010-02-16 00:00:00+00:00,81.45180095836841,82.19254235554693,80.67364601538563,82.11023712158203,159317500,22.25,0.1833333333333333
2010-02-17,2010-02-17 00:00:00+00:00,82.50682964690805,82.61158647670047,82.11027101511573,82.49935150146484,168845100,21.71999931335449,0.2186667124430338
2010-02-18,2010-02-18 00:00:00+00:00,82.36465119109374,83.15776826708161,82.33472149087635,82.98567962646484,193708600,20.6299991607666,0.2913333892822265
2010-02-19,2010-02-19 00:00:00+00:00,82.76867837638405,83.47949007332221,82.57413821496195,83.15775299072266,222684900,20.020000457763672,0.3319999694824218
2010-02-22,2010-02-22 00:00:00+00:00,83.4645292547798,83.4869750990087,82.92580615926389,83.17272186279297,132346900,19.940000534057617,0.3373332977294921
2010-02-23,2010-02-23 00:00:00+00:00,82.94821319958277,83.20260692651006,81.94558886118567,82.1625747680664,207497000,21.3700008392334,0.2419999440511068
2010-02-24,2010-02-24 00:00:00+00:00,82.40951873518483,83.05299283000763,82.20001660356903,82.9183120727539,176350700,20.270000457763672,0.3153333028157552
2010-02-25,2010-02-25 00:00:00+00:00,81.73614397931978,82.86596597153485,81.51167977651009,82.80610656738281,259634700,20.100000381469727,0.3266666412353516
2010-02-26,2010-02-26 00:00:00+00:00,82.8808976844905,83.14278105483943,82.38707205194245,82.85845184326172,173589300,19.5,0.3666666666666667
2010-03-01,2010-03-01 00:00:00+00:00,83.20265579248448,83.80123834981426,83.18020994557321,83.71893310546875,147709700,19.26000022888184,0.3826666514078776
2010-03-02,2010-03-02 00:00:00+00:00,84.07806932402012,84.35490899966378,83.80122393987112,83.95086669921875,160992400,19.059999465942383,0.3960000356038411
2010-03-03,2010-03-03 00:00:00+00:00,84.16785471301624,84.52700533596384,83.81618794076695,84.02569580078125,150785000,18.82999992370605,0.4113333384195964
2010-03-04,2010-03-04 00:00:00+00:00,84.13791809359736,84.39980146993406,83.82366489219936,84.28008270263672,135770400,18.71999931335449,0.4186667124430339
2010-03-05,2010-03-05 00:00:00+00:00,84.82631256734632,85.55208638379925,84.62428851993153,85.48474884033203,176118800,17.420000076293945,0.5053333282470703
2010-03-08,2010-03-08 00:00:00+00:00,85.49220905328887,85.6867434862974,85.35004444504766,85.49968719482422,114631200,17.790000915527344,0.4806666056315104
2010-03-09,2010-03-09 00:00:00+00:00,85.24531008900948,86.03842709360772,85.20041839697745,85.6418685913086,154556700,17.920000076293945,0.471999994913737
2010-03-10,2010-03-10 00:00:00+00:00,85.6792774482724,86.25540839565495,85.60445606281446,86.0234603881836,186088800,18.56999969482422,0.4286666870117187
2010-03-11,2010-03-11 00:00:00+00:00,85.82142996512752,86.40505042857066,85.55955228130998,86.38259887695312,160791100,18.059999465942383,0.4626667022705077
2010-03-12,2010-03-12 00:00:00+00:00,86.7567120728176,86.7716797739974,86.15065147066018,86.39008331298828,162074800,17.579999923706055,0.4946666717529296
2010-03-15,2010-03-15 00:00:00+00:00,86.24045561639863,86.47240364865269,85.74662414430193,86.41254425048828,146816800,18.0,0.4666666666666667
2010-03-16,2010-03-16 00:00:00+00:00,86.65195905344602,87.18319826329561,86.41252721649262,87.10089874267578,168673000,17.690000534057617,0.4873332977294922
2010-03-17,2010-03-17 00:00:00+00:00,87.36276319165684,87.90148617034093,87.1083636923874,87.61715698242188,177468100,16.90999984741211,0.5393333435058594
2010-03-18,2010-03-18 00:00:00+00:00,87.62467168903305,87.74438477728444,87.22062931273511,87.57229614257812,196509100,16.6200008392334,0.5586666107177735
2010-03-19,2010-03-19 00:00:00+00:00,87.1290283203125,88.12075281442773,86.79093690721885,87.1290283203125,226641100,16.969999313354492,0.5353333791097006
2010-03-22,2010-03-22 00:00:00+00:00,86.63318448409521,87.75263573294295,86.58059323785521,87.59485626220703,184477800,16.8700008392334,0.5419999440511067
2010-03-23,2010-03-23 00:00:00+00:00,87.72255656636409,88.28603649288902,87.43705640176903,88.21090698242188,182941600,16.350000381469727,0.5766666412353516
2010-03-24,2010-03-24 00:00:00+00:00,87.88031205198999,88.22591231415304,86.83599659640667,87.78263854980469,196072600,17.549999237060547,0.4966667175292969
2010-03-25,2010-03-25 00:00:00+00:00,88.37616963912006,88.78187578236779,87.53471014083999,87.639892578125,223396300,18.399999618530277,0.4400000254313151
2010-03-26,2010-03-26 00:00:00+00:00,87.80519035799986,88.21840548268291,87.24171049814827,87.58731079101562,205808500,17.770000457763672,0.4819999694824218
2010-03-29,2010-03-29 00:00:00+00:00,88.0305905253878,88.30106135251073,87.66996657723341,88.1432876586914,134513500,17.59000015258789,0.4939999898274739
2010-03-30,2010-03-30 00:00:00+00:00,88.24845332195432,88.52643876691637,87.8352382211879,88.20337677001953,145772500,17.1299991607666,0.5246667226155599
2010-03-31,2010-03-31 00:00:00+00:00,87.86526442561139,88.293508762637,87.60982304970678,87.90283203125,161078700,17.59000015258789,0.4939999898274739
2010-04-01,2010-04-01 00:00:00+00:00,88.5039291381836,88.84201485115362,87.97801102332289,88.5039291381836,161215200,17.469999313354492,0.5020000457763671
2010-04-05,2010-04-05 00:00:00+00:00,88.84199078369672,89.28525885315375,88.59405827094268,89.22515869140625,105847600,17.020000457763672,0.5319999694824219
2010-04-06,2010-04-06 00:00:00+00:00,88.96973467508315,89.59332058819402,88.87206687130067,89.435546875,110384200,16.229999542236328,0.5846666971842448
2010-04-07,2010-04-07 00:00:00+00:00,89.25522118926105,89.67595102658231,88.51142357140708,88.92464447021484,184576300,16.6200008392334,0.5586666107177735
2010-04-08,2010-04-08 00:00:00+00:00,88.61660252246858,89.38293838955262,88.35364638455304,89.23267364501953,158704000,16.479999542236328,0.5680000305175781
2010-04-09,2010-04-09 00:00:00+00:00,89.42048261422048,89.85624168927389,89.25520002590177,89.81867980957031,133006500,16.139999389648438,0.5906667073567708
2010-04-12,2010-04-12 00:00:00+00:00,89.93138809141738,90.19434995885366,89.82620563724839,89.96144104003906,110279000,15.579999923706056,0.6280000050862631
2010-04-13,2010-04-13 00:00:00+00:00,89.87127906867137,90.18682640007864,89.40546700896542,90.029052734375,125043600,16.200000762939453,0.5866666158040365
2010-04-14,2010-04-14 00:00:00+00:00,90.3596283339574,91.05083465576172,90.21688399972656,91.05083465576172,161609000,15.59000015258789,0.6273333231608074
2010-04-15,2010-04-15 00:00:00+00:00,90.90055946217788,91.33631854857212,90.87050651842522,91.1259536743164,144615300,15.890000343322754,0.6073333104451497
2010-04-16,2010-04-16 00:00:00+00:00,90.80290118170444,91.12596319578518,89.21764405819356,89.67594146728516,366786700,18.36000061035156,0.4426666259765625
2010-04-19,2010-04-19 00:00:00+00:00,89.41299627069193,90.10419693763072,89.0072900360937,90.0140380859375,217947800,17.34000015258789,0.5106666564941407
2010-04-20,2010-04-20 00:00:00+00:00,90.57751426634714,90.89306736821732,90.05911665358738,90.81793212890624,157708000,15.729999542236328,0.6180000305175781
2010-04-21,2010-04-21 00:00:00+00:00,90.87053042367592,91.08090108528664,90.14927677991102,90.65265655517578,192910100,16.31999969482422,0.5786666870117188
2010-04-22,2010-04-22 00:00:00+00:00,90.01403077621713,91.03580808437532,89.49563318411737,90.92311096191406,115360300,16.469999313354492,0.5686667124430338
2010-04-23,2010-04-23 00:00:00+00:00,90.86303704558313,91.5542378560614,90.630128063345,91.51667022705078,177335500,16.6200008392334,0.5586666107177735
2010-04-26,2010-04-26 00:00:00+00:00,91.54668132749796,91.74953726018224,91.0808750400254,91.17102813720705,143457300,17.469999313354492,0.5020000457763671
2010-04-27,2010-04-27 00:00:00+00:00,90.64515037324746,91.16354807486827,88.84201322896277,89.01481628417969,355853300,22.809999465942383,0.1460000356038411
2010-04-28,2010-04-28 00:00:00+00:00,89.44305218456077,89.91637327459968,88.85702822716074,89.69097900390625,300674100,21.07999992370605,0.2613333384195964
2010-04-29,2010-04-29 00:00:00+00:00,90.2319076882038,90.99072884290077,90.20936941077944,90.80290222167967,193775000,18.440000534057617,0.4373332977294921
2010-04-30,2010-04-30 00:00:00+00:00,90.81795338455969,90.91562692571866,89.24021043399897,89.26274871826172,270000900,22.049999237060547,0.1966667175292968
2010-05-03,2010-05-03 00:00:00+00:00,89.69099322983216,90.66769424839944,89.55575779236923,90.41976165771484,182747900,20.190000534057617,0.3206666310628255
2010-05-04,2010-05-04 00:00:00+00:00,89.41298408611539,89.42800769334318,87.8427505921871,88.29353332519531,360353400,23.84000015258789,0.0773333231608073
2010-05-05,2010-05-05 00:00:00+00:00,87.57225215941648,88.50387600980166,87.12898423596857,87.76759338378906,328973200,24.90999984741211,0.006000010172526
2010-05-06,2010-05-06 00:00:00+00:00,87.34688371183837,87.90284884314765,78.88717203872226,84.85254669189453,647356600,32.79999923706055,-0.5199999491373697
2010-05-07,2010-05-07 00:00:00+00:00,84.62717890029951,85.47615333424858,82.20046167939397,83.59037780761719,637558800,40.0,-1.0
2010-05-10,2010-05-10 00:00:00+00:00,87.00881240576767,87.63991290788655,86.33264107551679,87.27177429199219,396159600,28.84000015258789,-0.2560000101725259
2010-05-11,2010-05-11 00:00:00+00:00,86.45283209793178,88.17332453887423,86.33262604779434,87.0238265991211,317849800,28.31999969482422,-0.2213333129882813
2010-05-12,2010-05-12 00:00:00+00:00,87.36944647938446,88.36868564767911,87.21918171797857,88.24095916748047,235607100,25.520000457763672,-0.0346666971842448
2010-05-13,2010-05-13 00:00:00+00:00,88.00052425157224,88.41374510045466,87.06890583919869,87.14403533935547,234452500,26.68000030517578,-0.1120000203450521
2010-05-14,2010-05-14 00:00:00+00:00,86.49038584839816,86.64815948816981,84.79994662397178,85.56627655029297,345601400,31.239999771118164,-0.415999984741211
2010-05-17,2010-05-17 00:00:00+00:00,85.79920817363922,86.03962604724185,83.9735329755893,85.61138153076172,325739800,30.84000015258789,-0.3893333435058594
2010-05-18,2010-05-18 00:00:00+00:00,86.31007499403789,86.56552214424906,84.16885295438497,84.44683837890625,360556800,33.54999923706055,-0.5699999491373697
2010-05-19,2010-05-19 00:00:00+00:00,83.97351998486648,84.72482644014923,82.91418086356477,83.96601104736328,394742700,35.31999969482422,-0.6879999796549479
2010-05-20,2010-05-20 00:00:00+00:00,82.17793395753863,82.56110202228312,80.74294098097135,80.7955322265625,530418300,40.0,-1.0
2010-05-21,2010-05-21 00:00:00+00:00,79.5708659903271,82.17789446255905,79.15764516498075,81.97504425048828,500909400,40.0,-1.0
2010-05-24,2010-05-24 00:00:00+00:00,81.53179722950297,82.18543609531258,80.84811114109486,80.9232406616211,269823000,38.31999969482422,-0.8879999796549478
2010-05-25,2010-05-25 00:00:00+00:00,78.96984194235742,81.04344988825277,78.42138556922751,81.0058822631836,396505200,34.61000061035156,-0.6406667073567709
2010-05-26,2010-05-26 00:00:00+00:00,81.50172479047848,82.24551655798628,80.27709162994097,80.51750946044922,349719300,35.02000045776367,-0.6680000305175782
2010-05-27,2010-05-27 00:00:00+00:00,82.0351705319609,83.2447746319116,81.72713207067484,83.2147216796875,300870500,29.68000030517578,-0.3120000203450521
2010-05-28,2010-05-28 00:00:00+00:00,83.12456707713469,83.18467298465895,81.77972748935711,82.17041015625,297933500,32.06999969482422,-0.4713333129882813
2010-06-01,2010-06-01 00:00:00+00:00,81.40405016643788,82.60613930245837,80.66777307838109,80.78797912597656,277909400,35.540000915527344,-0.7026667277018228
2010-06-02,2010-06-02 00:00:00+00:00,81.20118529615851,82.89913338654388,80.77294093962598,82.8916244506836,240243700,30.170000076293945,-0.3446666717529296
2010-06-03,2010-06-03 00:00:00+00:00,83.13207797842412,83.44011070949031,82.32818013079316,83.17715454101562,226618300,29.459999084472656,-0.2973332722981772
2010-06-04,2010-06-04 00:00:00+00:00,81.59940949617251,82.14035116006842,79.98409917537626,80.25457000732422,398475600,35.47999954223633,-0.6986666361490885
2010-06-07,2010-06-07 00:00:00+00:00,80.54006656629628,80.84810502878483,79.19523277410907,79.25533294677734,264609100,36.56999969482422,-0.7713333129882813
2010-06-08,2010-06-08 00:00:00+00:00,79.31538955999673,80.26203690839533,78.6241892817423,80.10426330566406,357774300,33.70000076293945,-0.5800000508626302
2010-06-09,2010-06-09 00:00:00+00:00,80.57013759748939,81.35149733764902,79.3379949350881,79.67608642578125,268023300,33.72999954223633,-0.5819999694824218
2010-06-10,2010-06-10 00:00:00+00:00,81.03596324584929,82.10281767544942,79.66858490779393,82.0051498413086,317890600,30.56999969482422,-0.3713333129882812
2010-06-11,2010-06-11 00:00:00+00:00,81.28384481479435,82.45588101594764,81.23125359376857,82.40328979492188,214128200,28.790000915527344,-0.2526667277018228
2010-06-14,2010-06-14 00:00:00+00:00,83.03439684337339,83.48518535605008,82.19293718134016,82.27558135986328,207196100,28.57999992370605,-0.2386666615804036
2010-06-15,2010-06-15 00:00:00+00:00,82.85411368074294,84.22149183891348,82.71136355330236,84.1463623046875,238268700,25.8700008392334,-0.0580000559488931
2010-06-16,2010-06-16 00:00:00+00:00,83.71058097486103,84.46188758364352,83.54529260380656,84.11628723144531,216374000,25.920000076293945,-0.0613333384195964
2010-06-17,2010-06-17 00:00:00+00:00,84.35670834960533,84.3942759742899,83.43260439531846,84.25152587890625,263185800,25.049999237060547,-0.003333282470703
2010-06-18,2010-06-18 00:00:00+00:00,84.41835958205215,84.64482046932184,84.07111494747642,84.3428726196289,174006600,23.950000762939453,0.0699999491373698
2010-06-21,2010-06-21 00:00:00+00:00,85.3921335512056,85.45251964902765,83.63325958814792,84.10128784179688,213140700,24.8799991607666,0.0080000559488931
2010-06-22,2010-06-22 00:00:00+00:00,84.10132585340656,84.47121606661702,82.59156329907664,82.71234130859375,239355400,27.049999237060547,-0.1366666158040363
2010-06-23,2010-06-23 00:00:00+00:00,82.76517916249503,83.05958238702263,81.88951991395537,82.45568084716797,254639900,26.90999984741211,-0.1273333231608073
2010-06-24,2010-06-24 00:00:00+00:00,82.0480117172913,82.15369458879995,80.87794394936554,81.08930969238281,268523600,29.739999771118164,-0.3159999847412109
2010-06-25,2010-06-25 00:00:00+00:00,81.33087789665197,81.8441972106162,80.59864240004131,81.42901611328125,238726500,28.530000686645508,-0.2353333791097005
2010-06-28,2010-06-28 00:00:00+00:00,81.54979616414664,81.76871235238976,80.87795251301117,81.17235565185547,169218600,29.0,-0.2666666666666666
2010-06-29,2010-06-29 00:00:00+00:00,80.03248580163827,81.15726270459827,78.1679344595734,78.66615295410156,373649500,34.130001068115234,-0.6086667378743489
2010-06-30,2010-06-30 00:00:00+00:00,78.44722231350899,79.17190729163956,77.66214548071314,77.91880798339844,284101700,34.540000915527344,-0.6360000610351562
2010-07-01,2010-07-01 00:00:00+00:00,77.86598978913793,78.12264660913704,76.3411266798146,77.57158660888672,382924800,32.86000061035156,-0.5240000406901042
2010-07-02,2010-07-02 00:00:00+00:00,77.83580178010565,78.06981311150116,76.71103039332804,77.14885711669922,233385200,30.1200008392334,-0.3413333892822265
2010-07-06,2010-07-06 00:00:00+00:00,78.23585013662618,78.78691568630425,76.90725823985682,77.65459442138672,256935300,29.649999618530277,-0.309999974568685
2010-07-07,2010-07-07 00:00:00+00:00,77.85089257040644,80.19857345723352,77.76785518140976,80.1004409790039,253769400,26.84000015258789,-0.1226666768391926
2010-07-08,2010-07-08 00:00:00+00:00,80.77228265837829,80.9836484578677,79.94946497332502,80.89306640625,210842100,25.709999084472656,-0.0473332722981771
2010-07-09,2010-07-09 00:00:00+00:00,80.87036537642149,81.50446814402729,80.71939154375858,81.49691772460938,144999900,24.979999542236328,0.0013333638509114
2010-07-12,2010-07-12 00:00:00+00:00,81.22521318165866,81.70833667234187,80.88551895702669,81.54981231689453,131283600,24.43000030517578,0.0379999796549479
2010-07-13,2010-07-13 00:00:00+00:00,82.39529760871837,83.10488213646565,82.22922279606875,82.78028869628906,213025900,24.559999465942383,0.0293333689371745
2010-07-14,2010-07-14 00:00:00+00:00,82.51606535345019,83.09732712536419,82.1763711038908,82.7727279663086,184426800,24.88999938964844,0.0073333740234374
2010-07-15,2010-07-15 00:00:00+00:00,82.74253055452368,83.08222479804196,81.65549976040658,82.79537200927734,232337900,25.13999938964844,-0.0093332926432292
2010-07-16,2010-07-16 00:00:00+00:00,82.34997283449977,82.44056063588246,80.35708727836438,80.51561737060547,282693400,26.25,-0.0833333333333332
2010-07-19,2010-07-19 00:00:00+00:00,80.81001059869821,81.24783718671502,80.18345800783057,80.99118041992188,186709000,25.96999931335449,-0.0646666208902995
2010-07-20,2010-07-20 00:00:00+00:00,79.9192559202685,81.94988195434877,79.88150956543187,81.88949584960938,258162400,23.93000030517578,0.0713333129882812
2010-07-21,2010-07-21 00:00:00+00:00,82.31222793491474,82.33487344425555,80.49296189406792,80.82511138916016,264527000,25.63999938964844,-0.0426666259765624
2010-07-22,2010-07-22 00:00:00+00:00,81.78381123026152,82.99162553301522,81.77626656635125,82.62928009033203,274781300,24.6299991607666,0.0246667226155599
2010-07-23,2010-07-23 00:00:00+00:00,82.46316733139204,83.46716006015514,82.22915615374154,83.34638214111328,222020800,23.46999931335449,0.1020000457763672
2010-07-26,2010-07-26 00:00:00+00:00,83.48985336715718,84.29757596079429,83.25584205550942,84.21453857421875,184445700,22.729999542236328,0.1513333638509114
2010-07-27,2010-07-27 00:00:00+00:00,84.67502339363939,84.76561121159433,83.87485115920695,84.20700073242188,204855600,23.190000534057617,0.1206666310628254
2010-07-28,2010-07-28 00:00:00+00:00,84.03334217957556,84.29000468230295,83.38414414002797,83.6634521484375,163056200,24.25,0.05
2010-07-29,2010-07-29 00:00:00+00:00,84.18429071966739,84.41075722689658,82.59149778681011,83.25579071044922,220149100,24.1299991607666,0.0580000559488932
2010-07-30,2010-07-30 00:00:00+00:00,82.41036984141299,83.68612076717235,82.26694634605298,83.24073791503906,220070600,23.5,0.0999999999999999
2010-08-02,2010-08-02 00:00:00+00:00,84.53913019127752,85.25627066991952,84.19943601037933,85.12039184570312,188263200,22.01000022888184,0.1993333180745442
2010-08-03,2010-08-03 00:00:00+00:00,84.90902398368414,85.12793442245093,84.43344523094517,84.71275329589844,146657300,22.6299991607666,0.1580000559488932
2010-08-04,2010-08-04 00:00:00+00:00,84.94674309244184,85.38457537778984,84.6674408574278,85.27889251708984,158171700,22.209999084472656,0.1860000610351562
2010-08-05,2010-08-05 00:00:00+00:00,84.73539650372935,85.23362075319706,84.60706810951564,85.18832397460938,140473800,22.100000381469727,0.1933333079020182
2010-08-06,2010-08-06 00:00:00+00:00,84.3504210540942,84.97697381285197,83.731418719702,84.84109497070312,239728300,21.739999771118164,0.2173333485921224
2010-08-09,2010-08-09 00:00:00+00:00,85.24113440702006,85.43740501807139,84.78820710091044,85.29397583007812,120800400,22.13999938964844,0.1906667073567708
2010-08-10,2010-08-10 00:00:00+00:00,84.56934222415336,85.2864828393108,84.07112361337569,84.83354949951172,242916300,22.3700008392334,0.1753332773844401
2010-08-11,2010-08-11 00:00:00+00:00,83.52761055827932,83.55780649906619,82.3726431797939,82.5085220336914,273406900,25.38999938964844,-0.0259999593098958
2010-08-12,2010-08-12 00:00:00+00:00,81.26295107492057,82.29713448971711,81.22520471643477,82.00273132324219,239542600,25.729999542236328,-0.0486666361490886
2010-08-13,2010-08-13 00:00:00+00:00,81.74608197378811,82.25185097164429,81.66304458497157,81.76117706298828,158698500,26.239999771118164,-0.0826666514078775
2010-08-16,2010-08-16 00:00:00+00:00,81.20253429165159,81.98761108114722,80.90813121550123,81.72340393066406,147895300,26.100000381469727,-0.0733333587646485
2010-08-17,2010-08-17 00:00:00+00:00,82.4254767611361,83.33133186104645,82.19145968221835,82.72742462158203,172270300,24.32999992370605,0.0446666717529297
2010-08-18,2010-08-18 00:00:00+00:00,82.68965958511949,83.32375681583328,82.21408666208414,82.87837982177734,182922100,24.59000015258789,0.0273333231608072
2010-08-19,2010-08-19 00:00:00+00:00,82.44811286057615,82.65192821903355,81.09687503000964,81.43656921386719,265847600,26.440000534057617,-0.096000035603841
2010-08-20,2010-08-20 00:00:00+00:00,81.19500116110731,81.4818596363911,80.58354937416685,81.17235565185547,209714200,25.489999771118164,-0.0326666514078775
2010-08-23,2010-08-23 00:00:00+00:00,81.55736621965613,81.95745233750874,80.82513052806027,80.86287689208984,163490300,25.65999984741211,-0.0439999898274738
2010-08-24,2010-08-24 00:00:00+00:00,79.97963100096146,80.31178044802927,79.2398509261269,79.66258239746094,280677800,27.459999084472656,-0.1639999389648436
2010-08-25,2010-08-25 00:00:00+00:00,79.22474025283798,80.27402413848506,78.72652190333652,79.97207641601562,272234800,26.700000762939453,-0.1133333841959636
2010-08-26,2010-08-26 00:00:00+00:00,80.34957057375124,80.45525349916296,79.17195178314023,79.43616485595703,224439500,27.3700008392334,-0.1580000559488932
2010-08-27,2010-08-27 00:00:00+00:00,79.93433718415757,80.74960992965418,78.74162399270337,80.66657257080078,272649000,24.450000762939453,0.0366666158040364
2010-08-30,2010-08-30 00:00:00+00:00,80.45519998411669,80.70431203944125,79.48895344631873,79.49649810791016,167238600,27.209999084472656,-0.147333272298177
2010-08-31,2010-08-31 00:00:00+00:00,79.20209504590245,80.00227263943435,78.87749605967812,79.49649810791016,273933100,26.049999237060547,-0.0699999491373697
2010-09-01,2010-09-01 00:00:00+00:00,80.56845629792137,81.98763058620156,80.51561485525363,81.87439727783203,256828100,23.88999938964844,0.0740000406901041
2010-09-02,2010-09-02 00:00:00+00:00,82.07064964651865,82.6519053861485,81.89702451119418,82.63681030273438,156112200,23.190000534057617,0.1206666310628254
2010-09-03,2010-09-03 00:00:00+00:00,83.44457110508044,83.78426535181163,82.99918818855569,83.70877838134766,212197300,21.309999465942383,0.2460000356038411
2010-09-07,2010-09-07 00:00:00+00:00,83.31621763894974,83.42190051769398,82.6972154523256,82.76515197753906,141973700,23.799999237060547,0.0800000508626301
2010-09-08,2010-09-08 00:00:00+00:00,82.93119544597583,83.67852573794046,82.89344910667869,83.34638214111328,149924400,23.25,0.1166666666666667
2010-09-09,2010-09-09 00:00:00+00:00,84.2825036008712,84.30514911981035,83.50497673442632,83.73143768310547,147017900,22.809999465942383,0.1460000356038411
2010-09-10,2010-09-10 00:00:00+00:00,83.88238664094234,84.25227675294755,83.69366637328666,84.15414428710938,127819000,21.989999771118164,0.2006666819254557
2010-09-13,2010-09-13 00:00:00+00:00,84.98451943354375,85.26382176713338,84.64481946772973,85.09020233154297,178503500,21.209999084472656,0.2526667277018229
2010-09-14,2010-09-14 00:00:00+00:00,84.92410496502568,85.52046159322755,84.60705635538453,85.03733825683594,209823600,21.559999465942383,0.2293333689371745
2010-09-15,2010-09-15 00:00:00+00:00,84.78825008123414,85.46009384037487,84.531593256073,85.3619613647461,168608400,22.100000381469727,0.1933333079020182
2010-09-16,2010-09-16 00:00:00+00:00,85.09773275789206,85.39213587017585,84.81087430848811,85.33929443359375,199962900,21.71999931335449,0.2186667124430338
2010-09-17,2010-09-17 00:00:00+00:00,85.788587302144,85.87206922790482,85.13591358626022,85.37117767333984,195836900,22.01000022888184,0.1993333180745442
2010-09-20,2010-09-20 00:00:00+00:00,85.66716072200148,86.86625953574566,85.39394818747449,86.67652893066406,214555200,21.5,0.2333333333333332
2010-09-21,2010-09-21 00:00:00+00:00,86.74480799240175,87.15462087667233,86.14525877191564,86.501953125,268389100,22.350000381469727,0.1766666412353515
